Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Koni De Winter,Genoa,4,BEL,CB,22-073,90,0,0,0,0,0,0,1,0,37,3,0,0,0.0,0.0,0.0,0,0,22,25,"88,0",1,18,0,0,0,2024-08-24
Pierluigi Gollini,Genoa,95,ITA,GK,29-159,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,29,35,"82,9",0,21,0,0,0,2024-08-24
Duván Zapata,Torino,91,COL,FW,33-146,90,0,0,0,0,5,3,1,0,27,1,1,1,0.8,0.8,0.2,5,1,11,14,"78,6",1,11,1,1,1,2024-08-25
Che Adams,Torino,18,SCO,FW,28-043,89,1,1,0,0,2,2,0,0,38,1,0,0,0.9,0.9,0.6,6,1,20,27,"74,1",3,30,2,1,0,2024-08-25
Yann Karamoh,Torino,7,FRA,FW,26-048,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.2,1,0,1,1,"100,0",0,1,0,0,0,2024-08-25
Ivan Ilić,Torino,8,SRB,CM,23-161,90,1,0,0,0,2,1,1,0,45,1,0,0,0.5,0.5,0.2,3,1,34,41,"82,9",4,25,2,0,0,2024-08-25
Karol Linetty,Torino,77,POL,CM,29-205,90,0,0,0,0,0,0,0,0,31,4,1,1,0.0,0.0,0.0,1,0,17,19,"89,5",0,17,1,1,0,2024-08-25
Samuele Ricci,Torino,28,ITA,CM,23-004,89,0,0,0,0,1,0,0,0,36,1,0,2,0.0,0.0,0.0,0,0,24,30,"80,0",0,27,0,1,1,2024-08-25
Aaron Ciammaglichella,Torino,72,ITA,CM,19-212,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-08-25
Valentino Lazaro,Torino,20,AUT,WB,28-154,90,0,0,0,0,3,0,0,0,51,0,0,0,0.3,0.3,0.0,2,0,32,42,"76,2",2,31,1,2,1,2024-08-25
Mërgim Vojvoda,Torino,27,KVX,WB,29-206,77,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,1,0,29,40,"72,5",3,19,0,0,0,2024-08-25
Borna Sosa,Torino,24,CRO,WB,26-217,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-08-25
Adam Masina,Torino,5,MAR,CB,30-236,90,0,0,0,0,0,0,0,0,43,2,0,0,0.0,0.0,0.0,0,0,30,35,"85,7",0,20,1,0,0,2024-08-25
Saúl Coco,Torino,23,EQG,CB,25-198,90,0,0,0,0,0,0,0,0,41,3,4,0,0.0,0.0,0.0,1,0,21,29,"72,4",2,18,0,1,0,2024-08-25
Adrien Tameze,Torino,61,CMR,CB,30-203,66,0,0,0,0,0,0,0,0,35,0,5,0,0.0,0.0,0.3,1,0,22,26,"84,6",1,17,0,1,0,2024-08-25
Ali Dembélé,Torino,21,FRA,CB,20-233,24,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,"85,7",1,4,1,0,0,2024-08-25
Vanja Milinković-Savić,Torino,32,SRB,GK,27-187,90,0,0,0,0,0,0,1,0,61,0,0,0,0.0,0.0,0.0,2,0,39,52,"75,0",0,33,0,0,0,2024-08-25
Mateo Retegui,Atalanta,32,ITA,FW,25-118,69,1,0,0,0,4,2,0,0,26,1,0,1,0.6,0.6,0.1,6,0,14,17,"82,4",1,16,0,1,1,2024-08-25
Nicolò Zaniolo,Atalanta,10,ITA,FW,25-054,21,0,0,0,0,2,0,1,0,6,0,0,0,0.2,0.2,0.1,1,0,1,2,"50,0",1,6,1,0,0,2024-08-25
Marco Brescianini,Atalanta,44,ITA,AM,24-218,52,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.1,1,0,12,15,"80,0",2,10,0,0,0,2024-08-25
Lazar Samardzic,Atalanta,24,SRB,AM,22-183,38,0,0,0,0,3,1,0,0,29,1,0,0,0.1,0.1,0.2,6,0,18,24,"75,0",1,20,2,1,0,2024-08-25
Charles De Ketelaere,Atalanta,17,BEL,AM,23-168,84,0,0,0,0,4,2,0,0,51,0,0,0,0.5,0.5,0.2,7,1,36,43,"83,7",9,33,4,3,1,2024-08-25
Alberto Manzoni,Atalanta,46,ITA,CM,19-061,6,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,1,0,11,12,"91,7",0,8,0,0,0,2024-08-25
Éderson,Atalanta,13,BRA,CM,25-049,84,0,0,0,0,2,2,0,0,52,0,1,0,0.3,0.3,0.0,2,0,42,48,"87,5",6,36,0,0,0,2024-08-25
Federico Cassa,Atalanta,25,ITA,AM,18-206,6,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,1,0,5,5,"100,0",1,6,1,0,0,2024-08-25
Mario Pašalić,Atalanta,8,CRO,CM,29-198,90,0,0,0,1,3,1,1,0,64,0,1,0,1.2,0.4,0.2,4,0,42,53,"79,2",5,36,0,0,0,2024-08-25
Matteo Ruggeri,Atalanta,22,ITA,"WB,CB",22-045,90,0,0,0,0,0,0,0,0,66,1,0,2,0.0,0.0,0.0,2,0,51,61,"83,6",6,27,2,0,0,2024-08-25
Davide Zappacosta,Atalanta,77,ITA,WB,32-075,90,0,1,0,0,3,0,0,0,55,0,0,1,0.1,0.1,0.3,5,1,40,50,"80,0",8,36,2,0,0,2024-08-25
Marten de Roon,Atalanta,15,NED,CB,33-149,90,0,0,0,0,0,0,0,0,66,4,1,1,0.0,0.0,0.0,3,0,49,56,"87,5",7,34,1,1,0,2024-08-25
Isak Hien,Atalanta,4,SWE,CB,25-225,69,0,0,0,0,0,0,1,0,37,0,2,2,0.0,0.0,0.0,0,0,22,30,"73,3",0,19,0,0,0,2024-08-25
Marco Palestra,Atalanta,27,ITA,WB,19-175,21,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.1,3,0,8,12,"66,7",0,6,1,0,0,2024-08-25
Berat Djimsiti,Atalanta,19,ALB,CB,31-188,90,0,0,0,0,2,0,1,0,57,0,1,1,0.2,0.2,0.4,1,0,47,49,"95,9",5,29,2,0,0,2024-08-25
Marco Carnesecchi,Atalanta,29,ITA,GK,24-055,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,32,"90,6",0,20,0,0,0,2024-08-25
Moise Kean,Fiorentina,20,ITA,FW,24-179,78,0,0,0,0,3,1,0,0,23,1,0,0,0.3,0.3,0.2,2,0,8,10,"80,0",1,17,2,4,2,2024-08-25
Lucas Beltrán,Fiorentina,9,ARG,FW,23-149,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,2,2,"100,0",2,2,1,0,0,2024-08-25
Christian Kouamé,Fiorentina,99,CIV,AM,26-263,67,0,0,0,0,1,1,0,0,27,4,1,0,0.2,0.2,0.1,4,0,13,18,"72,2",1,15,1,1,0,2024-08-25
Riccardo Sottil,Fiorentina,7,ITA,AM,25-083,23,0,0,0,0,1,1,0,0,13,0,0,1,0.0,0.0,0.0,1,0,8,11,"72,7",0,11,2,1,0,2024-08-25
Antonín Barák,Fiorentina,72,CZE,AM,29-266,54,0,0,0,0,2,2,0,0,25,2,0,1,0.1,0.1,0.3,3,0,17,20,"85,0",2,20,2,1,0,2024-08-25
Andrea Colpani,Fiorentina,23,ITA,AM,25-106,36,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,2,0,9,12,"75,0",3,11,3,0,0,2024-08-25
Amir Richardson,Fiorentina,24,MAR,CM,22-214,77,0,0,0,0,1,1,0,0,49,0,0,1,0.2,0.2,0.0,2,0,41,44,"93,2",2,30,0,5,4,2024-08-25
Rolando Mandragora,Fiorentina,8,ITA,CM,27-057,13,0,0,0,0,1,0,1,0,9,0,1,0,0.0,0.0,0.0,0,0,1,6,"16,7",0,4,0,0,0,2024-08-25
Sofyan Amrabat,Fiorentina,4,MAR,CM,28-004,90,0,0,0,0,0,0,0,0,74,3,0,0,0.0,0.0,0.0,2,0,60,68,"88,2",6,46,0,0,0,2024-08-25
Fabiano Parisi,Fiorentina,65,ITA,WB,23-290,90,0,0,0,0,2,2,0,0,45,2,0,1,0.1,0.1,0.0,1,0,31,37,"83,8",5,26,2,1,1,2024-08-25
Dodô,Fiorentina,2,BRA,WB,25-282,90,0,0,0,0,1,0,0,0,48,0,2,1,0.0,0.0,0.0,2,0,23,33,"69,7",2,26,2,7,0,2024-08-25
Cristiano Biraghi,Fiorentina,3,ITA,CB,31-359,90,0,0,0,0,2,0,0,0,65,3,2,0,0.1,0.1,0.0,1,0,44,57,"77,2",2,23,2,0,0,2024-08-25
Luca Ranieri,Fiorentina,6,ITA,CB,25-124,90,0,0,0,0,0,0,0,0,62,1,0,2,0.0,0.0,0.2,1,0,45,54,"83,3",3,36,0,0,0,2024-08-25
Pietro Comuzzo,Fiorentina,15,ITA,CB,19-187,77,0,0,0,0,0,0,0,0,55,1,0,1,0.0,0.0,0.0,0,0,42,51,"82,4",2,41,1,0,0,2024-08-25
Lucas Martínez Quarta,Fiorentina,28,ARG,CB,28-107,13,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,6,8,"75,0",1,6,0,0,0,2024-08-25
Pietro Terracciano,Fiorentina,1,ITA,GK,34-170,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,28,38,"73,7",0,31,0,0,0,2024-08-25
Christian Gytkjær,Venezia,9,DEN,FW,34-111,45,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,4,"25,0",0,4,0,0,0,2024-08-25
Antonio Raimondo,Venezia,45,ITA,FW,20-160,45,0,0,0,0,1,1,0,0,15,0,0,0,0.3,0.3,0.0,1,0,6,11,"54,5",0,12,2,0,0,2024-08-25
Mikael Ellertsson,Venezia,77,ISL,AM,22-167,86,0,0,0,0,1,0,0,0,24,1,0,2,0.0,0.0,0.0,4,0,11,14,"78,6",1,14,1,4,3,2024-08-25
Issa Doumbia,Venezia,97,CIV,AM,20-314,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,2024-08-25
Gaetano Oristanio,Venezia,11,ITA,AM,21-332,45,0,0,0,0,0,0,1,0,14,2,1,3,0.0,0.0,0.0,1,0,7,9,"77,8",0,10,0,3,2,2024-08-25
Nicholas Pierini,Venezia,10,ITA,AM,26-019,45,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,7,"85,7",2,7,0,0,0,2024-08-25
Magnus Kofod Andersen,Venezia,38,DEN,CM,25-107,67,0,0,0,0,1,0,0,0,36,2,0,0,0.0,0.0,0.0,2,0,22,29,"75,9",2,20,0,1,1,2024-08-25
Hans Nicolussi Caviglia,Venezia,14,ITA,CM,24-068,23,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,7,"57,1",1,0,0,0,0,2024-08-25
Alfred Duncan,Venezia,32,GHA,CM,31-168,90,0,0,0,0,0,0,0,0,38,2,0,0,0.0,0.0,0.1,4,0,28,34,"82,4",4,21,0,2,0,2024-08-25
Francesco Zampano,Venezia,7,ITA,WB,30-330,90,0,0,0,0,1,1,1,0,38,2,0,0,0.0,0.0,0.0,0,0,21,26,"80,8",1,19,2,2,0,2024-08-25
Antonio Candela,Venezia,27,ITA,WB,24-120,90,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,1,0,17,23,"73,9",2,13,1,1,1,2024-08-25
Marin Šverko,Venezia,33,CRO,CB,26-203,90,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.0,1,0,53,60,"88,3",3,41,1,1,1,2024-08-25
Jay Idzes,Venezia,4,IDN,CB,24-084,67,0,0,0,0,1,0,0,0,58,1,1,0,0.1,0.1,0.0,0,0,50,52,"96,2",2,42,1,0,0,2024-08-25
Michael Svoboda,Venezia,30,AUT,CB,25-315,23,0,0,0,0,1,1,0,0,23,1,0,0,0.0,0.0,0.3,1,0,12,18,"66,7",1,11,2,0,0,2024-08-25
Giorgio Altare,Venezia,15,ITA,CB,26-016,90,0,0,0,0,2,1,0,0,72,3,0,2,0.1,0.1,0.0,0,0,39,57,"68,4",3,40,1,1,1,2024-08-25
Jesse Joronen,Venezia,1,FIN,GK,31-157,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,42,50,"84,0",0,40,0,0,0,2024-08-25
Artem Dovbyk,Roma,11,UKR,FW,27-065,90,0,0,0,0,3,1,0,0,18,0,0,0,0.6,0.6,0.1,4,0,11,12,"91,7",0,9,0,0,0,2024-08-25
Matìas Soulé,Roma,18,ARG,"AM,WB",21-132,76,0,0,0,0,1,0,0,0,65,1,0,1,0.0,0.0,0.0,4,0,39,48,"81,3",4,47,5,10,2,2024-08-25
Eldor Shomurodov,Roma,14,UZB,WB,29-057,14,1,0,0,0,3,3,0,0,11,0,0,0,0.6,0.6,0.0,3,0,6,8,"75,0",1,8,1,0,0,2024-08-25
Paulo Dybala,Roma,21,ARG,AM,30-284,90,0,0,0,0,5,0,0,0,60,0,1,0,0.2,0.2,0.4,8,0,37,49,"75,5",3,44,2,1,0,2024-08-25
Lorenzo Pellegrini,Roma,7,ITA,"AM,LM",28-067,90,0,0,0,0,4,1,0,0,58,0,0,0,0.2,0.2,0.0,3,0,38,46,"82,6",2,44,1,3,1,2024-08-25
Leandro Paredes,Roma,16,ARG,CM,30-057,62,0,0,0,0,1,0,0,0,49,0,1,1,0.0,0.0,0.0,3,0,40,42,"95,2",3,36,0,0,0,2024-08-25
Tommaso Baldanzi,Roma,35,ITA,CM,21-155,28,0,1,0,0,3,0,0,0,25,3,1,0,0.2,0.2,0.1,4,2,19,20,"95,0",1,15,2,0,0,2024-08-25
Bryan Cristante,Roma,4,ITA,"RM,CM",29-175,61,0,0,0,0,0,0,0,0,38,2,0,1,0.0,0.0,0.1,2,0,26,36,"72,2",4,18,0,0,0,2024-08-25
Enzo Le Fée,Roma,28,FRA,CM,24-204,29,0,0,0,0,3,1,0,0,39,2,0,2,0.2,0.2,0.0,4,0,30,34,"88,2",2,24,3,2,2,2024-08-25
Angeliño,Roma,3,ESP,"CB,LB",27-234,90,0,0,0,0,0,0,0,0,111,0,1,0,0.0,0.0,0.1,4,0,94,108,"87,0",17,83,2,0,0,2024-08-25
Obite N'Dicka,Roma,5,CIV,CB,25-005,90,0,0,0,0,0,0,0,0,86,2,1,0,0.0,0.0,0.0,0,0,80,82,"97,6",4,66,3,0,0,2024-08-25
Gianluca Mancini,Roma,23,ITA,CB,28-130,90,0,0,0,0,2,1,0,0,93,2,1,1,0.1,0.1,0.1,3,0,74,85,"87,1",7,68,4,2,0,2024-08-25
Zeki Çelik,Roma,19,TUR,RB,27-190,45,0,0,0,0,0,0,0,0,45,0,0,1,0.0,0.0,0.0,0,0,33,41,"80,5",3,26,1,0,0,2024-08-25
Nicola Zalewski,Roma,59,POL,WB,22-215,45,0,0,0,0,1,0,0,0,42,0,0,0,0.0,0.0,0.4,5,0,29,38,"76,3",4,26,7,1,0,2024-08-25
Mile Svilar,Roma,99,SRB,GK,24-364,90,0,0,0,0,1,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,33,33,"100,0",1,24,0,0,0,2024-08-25
Lorenzo Colombo,Empoli,29,ITA,FW,22-170,86,1,1,1,1,2,0,0,0,31,1,0,1,1.5,0.7,0.4,3,1,10,16,"62,5",1,14,2,2,1,2024-08-25
Emmanuel Ekong,Empoli,19,SWE,FW,22-061,4,0,0,0,0,1,0,0,0,4,0,0,1,0.0,0.0,0.1,2,0,1,1,"100,0",0,2,2,1,1,2024-08-25
Jacopo Fazzini,Empoli,10,ITA,AM,21-162,87,0,0,0,0,3,1,0,0,25,1,0,3,0.2,0.2,0.1,3,0,10,12,"83,3",3,16,3,1,0,2024-08-25
Petar Stojanović,Empoli,30,SVN,AM,28-323,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,"33,3",0,2,0,0,0,2024-08-25
Ola Solbakken,Empoli,17,NOR,AM,25-353,57,0,0,0,0,0,0,1,0,12,1,0,0,0.0,0.0,0.0,2,0,9,10,"90,0",2,9,1,0,0,2024-08-25
Sebastiano Esposito,Empoli,99,ITA,AM,22-054,33,0,0,0,0,1,1,0,0,19,2,1,0,0.1,0.1,0.0,3,1,7,8,"87,5",2,8,2,4,1,2024-08-25
Youssef Maleh,Empoli,93,MAR,CM,26-003,62,0,0,0,0,0,0,1,0,16,1,0,2,0.0,0.0,0.0,1,0,8,11,"72,7",0,7,0,0,0,2024-08-25
Nicolas Haas,Empoli,32,SUI,CM,28-215,28,0,0,0,0,0,0,0,0,15,4,0,0,0.0,0.0,0.0,1,0,7,9,"77,8",0,6,0,0,0,2024-08-25
Liam Henderson,Empoli,6,SCO,CM,28-122,90,0,0,0,0,1,0,0,0,32,2,1,2,0.0,0.0,0.7,2,0,20,24,"83,3",2,15,0,0,0,2024-08-25
Giuseppe Pezzella,Empoli,3,ITA,WB,26-270,62,0,0,0,0,1,0,0,0,29,5,0,1,0.0,0.0,0.0,1,0,12,22,"54,5",1,12,1,0,0,2024-08-25
Liberato Cacace,Empoli,13,NZL,WB,23-333,28,0,0,0,0,1,0,1,0,20,0,0,3,0.0,0.0,0.1,2,0,10,13,"76,9",1,8,1,0,0,2024-08-25
Emmanuel Gyasi,Empoli,11,GHA,WB,30-227,90,1,0,0,0,2,1,0,0,31,1,0,1,0.8,0.8,0.0,0,0,13,19,"68,4",1,7,0,0,0,2024-08-25
Mattia Viti,Empoli,21,ITA,CB,22-214,90,0,0,0,0,1,0,0,0,43,2,1,3,0.2,0.2,0.0,1,0,25,30,"83,3",2,18,1,1,1,2024-08-25
Ardian Ismajli,Empoli,34,ALB,CB,27-330,90,0,0,0,0,0,0,0,0,23,0,2,1,0.0,0.0,0.0,0,0,12,13,"92,3",0,8,0,0,0,2024-08-25
Sebastian Walukiewicz,Empoli,4,POL,CB,24-142,90,0,0,0,0,0,0,0,0,34,1,1,2,0.0,0.0,0.0,0,0,21,23,"91,3",2,18,1,0,0,2024-08-25
Devis Vásquez,Empoli,23,COL,GK,26-105,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,1,0,21,37,"56,8",0,28,0,0,0,2024-08-25
Giacomo Raspadori,Napoli,81,ITA,FW,24-189,83,0,0,0,0,3,1,0,0,46,1,1,1,0.3,0.3,0.2,6,1,22,35,"62,9",4,33,1,2,1,2024-08-25
Giovanni Simeone,Napoli,18,ARG,FW,29-051,7,1,0,0,0,1,1,0,0,7,0,0,0,0.6,0.6,0.0,1,0,4,5,"80,0",0,6,1,0,0,2024-08-25
Khvicha Kvaratskhelia,Napoli,77,GEO,AM,23-195,90,1,1,0,0,3,1,0,0,46,2,1,0,0.1,0.1,0.9,6,1,20,29,"69,0",4,36,6,10,5,2024-08-25
Matteo Politano,Napoli,21,ITA,AM,31-022,87,0,0,0,0,5,1,0,0,36,1,0,1,0.5,0.5,0.0,5,1,17,23,"73,9",2,28,4,4,1,2024-08-25
David Neres,Napoli,7,BRA,AM,27-175,3,0,1,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.6,2,2,5,5,"100,0",1,4,1,1,1,2024-08-25
Stanislav Lobotka,Napoli,68,SVK,CM,29-274,90,0,0,0,0,0,0,0,0,48,2,1,1,0.0,0.0,0.0,1,0,34,40,"85,0",3,38,3,2,1,2024-08-25
Andre-Frank Zambo Anguissa,Napoli,99,CMR,CM,28-283,90,0,0,0,0,0,0,0,0,43,3,0,1,0.0,0.0,0.0,1,0,21,32,"65,6",5,20,0,1,0,2024-08-25
Mathías Olivera,Napoli,17,URU,WB,26-299,90,0,0,0,0,0,0,0,0,52,6,1,2,0.0,0.0,0.4,3,0,31,37,"83,8",1,20,0,0,0,2024-08-25
Pasquale Mazzocchi,Napoli,30,ITA,WB,29-029,76,0,0,0,0,1,0,1,0,23,0,1,0,0.1,0.1,0.1,3,0,12,16,"75,0",1,11,3,0,0,2024-08-25
Leonardo Spinazzola,Napoli,37,ITA,WB,31-153,14,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,8,11,"72,7",0,6,1,1,0,2024-08-25
Alessandro Buongiorno,Napoli,4,ITA,CB,25-080,90,0,0,0,0,0,0,0,0,44,4,1,1,0.0,0.0,0.0,0,0,30,37,"81,1",3,31,1,1,0,2024-08-25
Amir Rrahmani,Napoli,13,KVX,CB,30-183,90,0,1,0,0,1,0,1,0,40,1,0,1,0.1,0.1,0.1,2,1,27,31,"87,1",0,22,0,0,0,2024-08-25
Giovanni Di Lorenzo,Napoli,22,ITA,CB,31-021,90,1,0,0,0,1,1,0,0,45,1,0,1,0.8,0.8,0.2,2,0,32,36,"88,9",5,26,1,1,1,2024-08-25
Alex Meret,Napoli,1,ITA,GK,27-156,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,23,38,"60,5",0,24,0,0,0,2024-08-25
Santiago Castro,Bologna,9,ARG,FW,19-331,90,0,0,0,0,2,1,0,0,26,0,0,1,0.4,0.4,0.0,1,0,16,17,"94,1",1,10,0,2,1,2024-08-25
Dan Ndoye,Bologna,11,SUI,LW,23-305,62,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.4,3,0,15,21,"71,4",2,15,1,2,1,2024-08-25
Jesper Karlsson,Bologna,10,SWE,LW,26-031,28,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,8,"87,5",1,8,0,1,0,2024-08-25
Riccardo Orsolini,Bologna,7,ITA,RW,27-214,62,0,0,0,0,1,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,11,20,"55,0",2,15,0,7,1,2024-08-25
Jens Odgaard,Bologna,21,DEN,RW,25-147,28,0,0,0,0,0,0,0,0,13,0,1,1,0.0,0.0,0.0,0,0,9,10,"90,0",1,9,0,2,0,2024-08-25
Michel Aebischer,Bologna,20,SUI,LM,27-232,79,0,0,0,0,1,0,0,0,61,2,3,0,0.0,0.0,0.0,2,0,45,54,"83,3",5,22,2,0,0,2024-08-25
Giovanni Fabbian,Bologna,80,ITA,LM,21-224,11,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,3,0,2,0,2024-08-25
Remo Freuler,Bologna,8,SUI,CM,32-132,90,0,0,0,0,0,0,0,0,70,2,0,3,0.0,0.0,0.0,1,0,58,64,"90,6",8,25,1,0,0,2024-08-25
Nikola Moro,Bologna,6,CRO,RM,26-166,90,0,0,0,0,1,0,0,0,64,4,1,1,0.0,0.0,0.0,2,0,41,54,"75,9",8,18,4,2,0,2024-08-25
Charalambos Lykogiannis,Bologna,22,GRE,LB,30-308,62,0,0,0,0,0,0,0,0,50,2,0,1,0.0,0.0,0.0,0,0,34,46,"73,9",4,16,2,0,0,2024-08-25
Juan Miranda,Bologna,33,ESP,LB,24-219,28,0,0,0,0,1,1,0,0,33,3,2,0,0.0,0.0,0.0,0,0,22,27,"81,5",1,6,1,0,0,2024-08-25
Martin Erlic,Bologna,5,CRO,CB,26-214,18,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,17,19,"89,5",0,10,0,0,0,2024-08-25
Jhon Lucumí,Bologna,26,COL,CB,26-060,72,0,0,0,0,0,0,1,0,74,1,1,4,0.0,0.0,0.0,0,0,62,68,"91,2",3,36,1,0,0,2024-08-25
Sam Beukema,Bologna,31,NED,CB,25-282,90,0,0,0,0,0,0,0,0,91,2,2,2,0.0,0.0,0.0,4,0,69,81,"85,2",7,51,2,0,0,2024-08-25
Stefan Posch,Bologna,3,AUT,RB,27-103,90,0,0,0,0,0,0,1,0,70,1,0,4,0.0,0.0,0.1,2,0,49,58,"84,5",4,30,1,4,0,2024-08-25
Łukasz Skorupski,Bologna,1,POL,GK,33-112,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,28,33,"84,8",0,16,0,0,0,2024-08-25
Roberto Piccoli,Cagliari,91,ITA,FW,23-212,80,1,0,0,0,2,2,0,0,19,0,1,0,0.4,0.4,0.0,1,0,7,8,"87,5",1,13,0,1,0,2024-08-26
Leonardo Pavoletti,Cagliari,30,ITA,FW,35-274,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,7,"14,3",0,1,0,0,0,2024-08-26
Zito Luvumbo,Cagliari,77,ANG,FW,22-170,66,0,0,0,0,1,0,0,0,13,0,0,1,0.1,0.1,0.0,1,0,5,8,"62,5",0,10,2,2,1,2024-08-26
Gianluca Lapadula,Cagliari,9,PER,FW,34-201,24,0,0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,0,0,2,4,"50,0",0,4,0,0,0,2024-08-26
Răzvan Marin,Cagliari,18,ROU,CM,28-095,90,0,0,0,0,1,1,1,0,40,1,0,0,0.0,0.0,0.1,2,0,21,33,"63,6",2,19,2,1,0,2024-08-26
Matteo Prati,Cagliari,16,ITA,CM,20-242,59,0,0,0,0,0,0,1,0,38,2,0,0,0.0,0.0,0.0,1,1,24,33,"72,7",2,19,0,1,0,2024-08-26
Michel Ndary Adopo,Cagliari,8,FRA,CM,24-038,31,0,0,0,0,1,0,0,0,8,3,0,0,0.0,0.0,0.0,2,0,4,4,"100,0",1,3,0,1,0,2024-08-26
Alessandro Deiola,Cagliari,14,ITA,CM,29-025,90,0,0,0,0,1,0,0,0,29,2,0,0,0.0,0.0,0.0,2,0,13,20,"65,0",1,15,1,0,0,2024-08-26
Tommaso Augello,Cagliari,3,ITA,WB,29-362,80,0,0,0,0,1,0,0,0,52,0,0,1,0.0,0.0,0.0,4,0,34,45,"75,6",5,28,7,1,1,2024-08-26
Adam Obert,Cagliari,33,SVK,WB,22-003,10,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,3,"33,3",0,4,0,0,0,2024-08-26
Paulo Azzi,Cagliari,37,BRA,WB,30-042,90,0,0,0,0,2,1,0,0,53,3,0,0,0.1,0.1,0.1,4,0,25,41,"61,0",2,30,8,3,2,2024-08-26
Sebastiano Luperto,Cagliari,6,ITA,CB,27-355,90,0,1,0,0,0,0,0,0,67,2,0,1,0.0,0.0,0.4,2,1,44,53,"83,0",2,31,1,0,0,2024-08-26
Yerry Mina,Cagliari,26,COL,CB,29-338,66,0,0,0,0,1,0,0,0,53,0,0,2,0.0,0.0,0.0,0,0,33,41,"80,5",0,28,0,0,0,2024-08-26
José Luis Palomino,Cagliari,24,ARG,CB,34-234,24,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,14,17,"82,4",1,13,0,0,0,2024-08-26
Gabriele Zappa,Cagliari,28,ITA,CB,24-248,90,0,0,0,0,0,0,0,0,80,1,1,4,0.0,0.0,0.1,1,0,46,63,"73,0",2,43,1,1,1,2024-08-26
Simone Scuffet,Cagliari,22,ITA,GK,28-087,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,30,35,"85,7",0,25,0,0,0,2024-08-26
Andrea Belotti,Como,11,ITA,FW,30-250,57,0,0,0,0,1,0,0,0,17,2,0,0,0.0,0.0,0.0,0,0,12,14,"85,7",0,4,0,1,1,2024-08-26
Alberto Cerri,Como,17,ITA,FW,28-132,33,0,0,0,0,2,0,0,0,13,0,0,1,0.7,0.7,0.0,0,0,3,7,"42,9",0,8,0,0,0,2024-08-26
